item_id,case_id,source_file,source_line,conclusion,reason,current_evidence,source_text
A13-048:L0099,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,99,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,| T3 | 真实provider+临时wiki，首次下载/二次零下载 | production cohort完成 |
A13-048:L0100,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,100,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,| T4 | 明确授权的小cohort与rollback | 长期动态健康完成 |
A13-048:L0102,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,102,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,receipt必须分别记录每层结果。T2缺失时不能用100个T0代替。
A13-048:L0106,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,106,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- [ ] reviewer身份不同，clean checkout，未使用实施者cache/临时文件。
A13-048:L0107,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,107,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- [ ] 精确triplet和所有输入hash重算。
A13-048:L0108,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,108,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- [ ] CodeGraph caller/impact与production trace一致。
A13-048:L0109,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,109,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- [ ] RED首败是真缺陷；没有弱化断言、减少collection、skip/xfail。
A13-048:L0110,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,110,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- [ ] diff只在allowlist，未加入公司/root/path特例或第二状态源。
A13-048:L0111,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,111,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- [ ] 正/负/fault/mutation/race全部重跑。
A13-048:L0112,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,112,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- [ ] side-effect ledger与OS/catalog/registry before-after一致。
A13-048:L0113,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,113,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- [ ] migration/cohort执行before→after→rollback→restored。
A13-048:L0114,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,114,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- [ ] unresolved finding有优先级、owner、successor；P1/P2阻断，承诺phase前关闭的P3也阻断。
A13-048:L0116,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,116,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,Reviewer只能给 `accepted / changes_required / blocked / rejected`，不能边修边批。
A13-048:L0120,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,120,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- plan/registry/config/schema/sample被并发修改；
A13-048:L0121,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,121,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- 未授权provider或LLM外发、生产catalog写入、外部root写入；
A13-048:L0122,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,122,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- 错实体/期间/修订版复用；
A13-048:L0123,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,123,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- source/provenance/security冲突被静默吞并；
A13-048:L0124,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,124,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- mandatory collected下降或出现skip/xfail；
A13-048:L0125,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,125,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- shadow diff不可解释、迁移无journal或rollback；
A13-048:L0126,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,126,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- current triplet或policy snapshot在同请求中漂移；
A13-048:L0127,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,127,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- 真实SLO超过冻结预算；
A13-048:L0128,A13-048,audit_review/2026-08-13_three_repo_completion_rebaseline_plan/weak_model_execution_checklist.md,128,contradicted,原不可用fixture替真tier、未满自然窗不能接终验、不得把部署留空；后卡明文排除真实动作但同IDaccepted。正确做法是mechanism_pass与business_pending分子节点。,assurance/unified_completion/receipts/CA-206/00_wu_card.md:13; assurance/unified_completion/receipts/CA-301/00_wu_card.md:13; assurance/unified_completion/receipts/CA-304/00_wu_card.md:13,- 需要扩大权限/数据模型/用户语义却没有ADR和review。
